TransactionID,UserID,CourseID,TransactionDate,Amount
T000607,U00107,C0151,2024-11-28,107.95
T000608,U00107,C0084,2024-11-12,89.32
T000609,U00107,C0095,2024-12-24,131.27
T000610,U00107,C0034,2024-09-28,60.73
T000611,U00108,C0120,2025-05-30,65.36
T000612,U00108,C0122,2025-06-04,135.68
T000613,U00108,C0074,2025-08-23,65.51
T000614,U00108,C0050,2025-08-16,59.14
T000615,U00108,C0088,2025-10-12,90.86
T000616,U00109,C0179,2026-06-01,28.95
T000617,U00109,C0091,2026-06-01,97.39
T000618,U00109,C0140,2026-06-01,103.94
T000619,U00109,C0030,2026-06-01,36.35
T000620,U00109,C0019,2026-06-01,25.05
T000621,U00109,C0054,2026-06-01,145.19
T000622,U00109,C0144,2026-06-01,113.87
T000623,U00109,C0007,2026-04-27,66.66
T000624,U00109,C0163,2026-06-01,92.0
T000625,U00110,C0004,2025-03-28,49.78
T000626,U00110,C0059,2025-07-09,47.64
T000627,U00110,C0101,2025-06-28,48.68
T000628,U00110,C0094,2025-06-14,19.59
T000629,U00110,C0153,2025-08-03,49.08
T000630,U00110,C0159,2025-07-15,113.21
T000631,U00110,C0141,2025-11-11,98.3
T000632,U00111,C0009,2026-06-01,65.02
T000633,U00111,C0162,2026-05-19,22.32
T000634,U00111,C0075,2026-06-01,115.76
T000635,U00111,C0175,2026-05-22,22.96
T000636,U00111,C0017,2026-06-01,76.24
T000637,U00111,C0152,2026-06-01,55.15
T000638,U00111,C0063,2026-06-01,63.96
T000639,U00111,C0099,2026-06-01,64.37
T000640,U00112,C0045,2026-06-01,158.76
T000641,U00112,C0177,2026-06-01,91.87
T000642,U00112,C0038,2026-06-01,116.41
T000643,U00112,C0060,2026-06-01,40.33
T000644,U00112,C0061,2026-06-01,33.96
T000645,U00112,C0051,2026-06-01,108.25
T000646,U00112,C0075,2026-06-01,133.43
T000647,U00113,C0093,2026-04-14,20.9
T000648,U00113,C0045,2026-06-01,118.92
T000649,U00113,C0081,2026-06-01,109.77
T000650,U00113,C0142,2026-06-01,32.52
T000651,U00113,C0165,2026-06-01,48.11
T000652,U00113,C0167,2026-06-01,20.15
T000653,U00114,C0023,2024-03-23,36.68
T000654,U00114,C0128,2024-07-26,23.78
T000655,U00114,C0138,2024-07-01,51.86
T000656,U00114,C0170,2024-04-05,18.79
T000657,U00114,C0071,2024-05-16,20.75
T000658,U00115,C0052,2025-09-04,20.33
T000659,U00115,C0170,2025-07-20,20.5
T000660,U00115,C0071,2025-11-10,20.7
T000661,U00115,C0032,2025-11-18,33.47
T000662,U00115,C0012,2025-12-04,53.64
T000663,U00116,C0111,2026-02-12,44.34
T000664,U00116,C0056,2026-02-13,69.34
T000665,U00116,C0060,2025-12-28,34.41
T000666,U00116,C0015,2026-02-02,31.1
T000667,U00116,C0045,2026-02-06,122.71
T000668,U00116,C0070,2026-01-04,117.53
T000669,U00116,C0129,2026-06-01,32.54
T000670,U00117,C0177,2026-02-18,94.28
T000671,U00117,C0045,2025-11-22,123.81
T000672,U00117,C0032,2026-01-22,33.45
T000673,U00117,C0104,2026-02-15,33.52
T000674,U00117,C0041,2026-06-01,51.61
T000675,U00117,C0097,2026-03-14,92.12
T000676,U00117,C0033,2026-05-22,33.84
T000677,U00118,C0045,2025-11-06,132.1
T000678,U00118,C0074,2025-09-06,63.68
T000679,U00118,C0078,2025-10-31,19.7
T000680,U00118,C0011,2026-01-20,125.8
T000681,U00118,C0026,2026-04-08,34.68
T000682,U00118,C0177,2025-11-03,85.51
T000683,U00119,C0074,2024-05-12,69.72
T000684,U00119,C0046,2024-05-21,111.48
T000685,U00119,C0017,2024-05-31,73.02
T000686,U00120,C0177,2024-09-03,103.88
T000687,U00120,C0153,2024-10-08,60.42
T000688,U00120,C0074,2024-11-18,79.85
T000689,U00121,C0094,2024-04-25,16.54
T000690,U00122,C0160,2026-05-04,45.43
T000691,U00122,C0159,2026-02-19,114.83
T000692,U00122,C0083,2026-06-01,56.63
T000693,U00122,C0016,2026-06-01,75.56
T000694,U00122,C0128,2026-04-20,20.34
T000695,U00122,C0004,2026-05-03,55.8
T000696,U00122,C0141,2026-06-01,107.96
T000697,U00123,C0157,2025-10-26,67.78
T000698,U00123,C0017,2026-02-04,69.03
T000699,U00123,C0031,2025-12-24,34.02
T000700,U00123,C0134,2025-10-17,19.04
T000701,U00123,C0160,2026-02-01,56.74
T000702,U00123,C0149,2026-02-18,46.64
T000703,U00123,C0126,2025-11-28,33.99
T000704,U00123,C0013,2026-04-27,20.06
T000705,U00124,C0122,2024-06-16,111.78
T000706,U00124,C0059,2024-07-17,52.88
T000707,U00124,C0136,2024-09-23,20.66
T000708,U00124,C0022,2024-07-11,114.4
T000709,U00124,C0017,2024-10-28,73.21
T000710,U00124,C0048,2024-09-20,37.29
T000711,U00124,C0098,2025-03-07,33.05
T000712,U00124,C0137,2025-02-07,63.38
T000713,U00124,C0152,2024-07-24,64.89
T000714,U00124,C0179,2025-01-18,31.96
T000715,U00125,C0134,2024-12-12,22.44
T000716,U00125,C0163,2024-12-13,107.59
T000717,U00125,C0017,2024-12-07,65.53
T000718,U00125,C0038,2025-05-26,92.56
T000719,U00125,C0074,2025-02-06,61.64
T000720,U00125,C0026,2025-01-31,35.43
T000721,U00126,C0176,2026-03-14,70.71
T000722,U00126,C0088,2026-02-26,61.75
T000723,U00127,C0059,2025-06-09,37.07
T000724,U00127,C0067,2025-08-08,14.76
T000725,U00128,C0037,2024-06-29,24.25
T000726,U00128,C0095,2024-06-07,141.76
T000727,U00128,C0088,2024-08-25,80.29
T000728,U00129,C0114,2025-11-19,100.73
T000729,U00129,C0056,2025-07-02,81.64
T000730,U00129,C0101,2025-10-09,55.08
T000731,U00129,C0168,2025-09-08,61.42
T000732,U00129,C0151,2026-02-07,100.55
T000733,U00129,C0035,2025-08-20,124.5
T000734,U00130,C0163,2024-02-09,128.72
T000735,U00130,C0004,2024-03-26,63.16
T000736,U00130,C0021,2024-04-28,103.29
T000737,U00130,C0057,2024-03-14,62.12
T000738,U00130,C0077,2024-06-25,35.35
T000739,U00130,C0177,2024-05-18,96.81
T000740,U00130,C0149,2024-03-25,57.07
T000741,U00131,C0132,2024-09-14,44.74
T000742,U00131,C0071,2024-11-12,16.14
T000743,U00131,C0068,2024-07-09,17.56
T000744,U00132,C0037,2024-05-10,14.8
T000745,U00132,C0051,2024-11-12,69.38
T000746,U00133,C0056,2025-05-16,62.51
T000747,U00133,C0093,2025-12-26,20.62
T000748,U00133,C0131,2025-12-31,38.03
T000749,U00133,C0001,2025-12-24,102.58
T000750,U00133,C0079,2026-01-02,20.27
T000751,U00133,C0008,2026-03-25,134.32
T000752,U00133,C0019,2026-05-26,23.21
T000753,U00133,C0092,2025-09-28,124.13
T000754,U00133,C0007,2026-06-01,62.78
T000755,U00133,C0002,2026-06-01,146.8
T000756,U00133,C0144,2026-05-30,121.77
T000757,U00134,C0137,2025-09-28,57.88
T000758,U00134,C0174,2025-06-07,66.23
T000759,U00134,C0011,2025-07-27,128.64
T000760,U00134,C0014,2025-09-04,125.15
T000761,U00134,C0001,2025-10-17,95.08
T000762,U00135,C0051,2024-02-28,94.3
T000763,U00135,C0089,2024-03-29,79.0
T000764,U00135,C0004,2024-05-06,55.2
T000765,U00135,C0161,2024-04-12,54.37
T000766,U00135,C0012,2024-07-15,49.83
T000767,U00135,C0102,2024-05-07,101.22
T000768,U00136,C0017,2025-08-12,61.68
T000769,U00136,C0162,2025-09-22,16.46
T000770,U00136,C0152,2025-09-08,47.03
T000771,U00137,C0071,2025-02-17,14.89
T000772,U00137,C0033,2025-03-31,33.02
T000773,U00137,C0077,2025-03-21,30.34
T000774,U00137,C0052,2025-04-26,20.65
T000775,U00138,C0068,2025-08-05,15.65
T000776,U00138,C0118,2025-12-08,16.02
T000777,U00139,C0130,2024-06-15,17.66
T000778,U00139,C0110,2024-12-01,75.4
T000779,U00140,C0098,2025-10-29,37.02
T000780,U00140,C0032,2025-11-21,33.2
T000781,U00140,C0106,2025-12-02,47.42
T000782,U00140,C0066,2025-09-24,55.62
T000783,U00140,C0018,2025-11-07,21.01
T000784,U00141,C0011,2025-10-27,117.82
T000785,U00141,C0130,2025-12-12,21.4
T000786,U00141,C0046,2025-12-06,75.26
T000787,U00141,C0019,2026-02-08,17.02
T000788,U00141,C0143,2026-03-06,122.17
T000789,U00142,C0044,2024-11-23,42.12
T000790,U00142,C0004,2024-11-10,53.99
T000791,U00142,C0125,2024-12-04,78.1
T000792,U00142,C0175,2024-12-23,21.05
T000793,U00143,C0012,2024-08-17,49.66
T000794,U00143,C0099,2024-10-07,64.85
T000795,U00143,C0015,2024-08-09,32.02
T000796,U00143,C0027,2025-02-02,33.83
T000797,U00143,C0143,2024-10-14,101.57
T000798,U00144,C0019,2024-10-11,21.32
T000799,U00144,C0054,2025-01-04,156.54
T000800,U00144,C0128,2024-08-19,17.8
T000801,U00144,C0031,2024-11-25,33.89
T000802,U00144,C0149,2025-01-10,46.02
T000803,U00144,C0115,2024-12-30,33.14
T000804,U00144,C0005,2025-06-13,100.53
T000805,U00145,C0078,2025-12-31,21.14
T000806,U00145,C0155,2026-02-01,46.91
T000807,U00145,C0132,2026-04-20,57.54
T000808,U00145,C0146,2026-02-15,34.2
T000809,U00145,C0164,2026-04-09,58.35
T000810,U00145,C0001,2026-06-01,103.51
T000811,U00145,C0110,2026-04-22,107.19
T000812,U00145,C0010,2026-03-16,36.17
T000813,U00145,C0100,2026-02-22,126.33
T000814,U00146,C0105,2025-02-19,20.6
T000815,U00146,C0144,2025-03-04,110.74
T000816,U00146,C0019,2025-01-29,19.13
T000817,U00146,C0073,2025-03-13,33.03
T000818,U00146,C0171,2025-04-04,26.28
T000819,U00146,C0127,2025-02-27,18.53
T000820,U00146,C0015,2025-08-31,37.64
T000821,U00146,C0141,2025-04-14,121.56
T000822,U00146,C0024,2025-10-17,20.81
T000823,U00146,C0119,2025-11-12,74.55
T000824,U00146,C0014,2025-10-19,113.15
T000825,U00147,C0173,2024-07-31,27.49
T000826,U00147,C0167,2024-07-26,16.75
T000827,U00147,C0093,2024-06-26,15.85
T000828,U00148,C0110,2025-07-11,110.66
T000829,U00148,C0164,2025-09-22,61.7
T000830,U00148,C0056,2025-06-30,70.94
T000831,U00148,C0086,2025-09-30,104.02
T000832,U00148,C0168,2026-02-03,72.2
T000833,U00148,C0155,2025-08-29,41.89
T000834,U00148,C0005,2026-01-07,98.62
T000835,U00148,C0151,2026-01-17,121.14
T000836,U00148,C0012,2026-01-28,49.4
T000837,U00148,C0034,2026-06-01,60.52
T000838,U00149,C0072,2025-01-18,24.02
T000839,U00149,C0011,2025-01-14,134.52
T000840,U00149,C0062,2025-02-09,79.01
T000841,U00149,C0098,2025-06-21,33.49
T000842,U00149,C0095,2024-11-19,114.35
T000843,U00149,C0036,2025-03-16,42.87
T000844,U00149,C0077,2025-07-23,32.17
T000845,U00149,C0119,2025-05-09,64.72
T000846,U00150,C0161,2024-09-25,37.69
T000847,U00150,C0152,2024-11-28,42.03
T000848,U00151,C0085,2024-01-01,35.73
T000849,U00151,C0164,2024-02-22,59.98
T000850,U00151,C0080,2024-03-19,61.87
T000851,U00151,C0134,2024-05-07,22.34
T000852,U00151,C0003,2024-03-26,33.79
T000853,U00151,C0067,2024-06-13,21.59
T000854,U00151,C0102,2024-05-26,78.24
T000855,U00151,C0094,2024-01-02,17.82
T000856,U00151,C0047,2024-09-09,33.68
T000857,U00152,C0015,2024-12-17,32.87
T000858,U00152,C0110,2024-08-14,100.51
T000859,U00152,C0124,2025-04-17,34.01
T000860,U00152,C0001,2025-01-10,84.94
T000861,U00152,C0131,2025-03-13,35.73
T000862,U00152,C0053,2025-04-10,60.88
T000863,U00152,C0143,2025-02-15,110.38
T000864,U00153,C0119,2025-02-10,76.48
T000865,U00153,C0168,2025-05-08,77.94
T000866,U00153,C0064,2025-06-07,18.99
T000867,U00153,C0023,2025-03-27,36.12
T000868,U00153,C0055,2025-07-23,39.29
T000869,U00153,C0038,2025-07-13,103.87
T000870,U00153,C0019,2025-04-16,20.31
T000871,U00153,C0067,2025-08-03,21.34
T000872,U00153,C0032,2025-11-05,36.54
T000873,U00153,C0074,2025-01-06,64.72
T000874,U00153,C0037,2025-11-26,22.49
T000875,U00153,C0052,2025-08-02,21.54
T000876,U00153,C0164,2025-05-12,59.48
T000877,U00154,C0157,2025-12-29,75.7
T000878,U00154,C0095,2025-12-07,158.49
T000879,U00154,C0102,2025-12-18,104.12
T000880,U00155,C0064,2024-05-16,20.21
T000881,U00155,C0127,2024-05-26,19.12
T000882,U00155,C0165,2024-07-12,45.03
T000883,U00155,C0092,2024-08-01,134.91
T000884,U00155,C0045,2024-09-09,107.14
T000885,U00156,C0062,2024-07-12,104.7
T000886,U00156,C0108,2024-09-19,54.32
T000887,U00156,C0125,2024-09-04,76.7
T000888,U00156,C0104,2024-07-16,43.23
T000889,U00156,C0016,2024-09-01,84.58
T000890,U00156,C0095,2024-10-17,153.64
T000891,U00156,C0161,2024-08-04,56.06
T000892,U00157,C0116,2024-07-27,76.93
T000893,U00157,C0031,2024-10-10,33.57
T000894,U00157,C0034,2025-02-11,53.49
T000895,U00157,C0098,2025-05-03,34.24
T000896,U00157,C0076,2024-11-19,115.13
T000897,U00157,C0012,2024-11-20,62.53
T000898,U00158,C0094,2025-04-17,17.42
T000899,U00158,C0156,2025-05-08,77.98
T000900,U00159,C0127,2026-06-01,14.65
T000901,U00160,C0019,2024-02-27,21.71
T000902,U00160,C0110,2024-03-10,103.31
T000903,U00160,C0013,2024-04-06,21.59
T000904,U00160,C0038,2024-07-25,105.61
T000905,U00160,C0031,2024-05-27,29.04
T000906,U00160,C0005,2024-01-01,100.39
T000907,U00160,C0084,2024-06-02,102.16
T000908,U00160,C0034,2024-09-17,59.45
T000909,U00160,C0026,2024-07-15,35.05
T000910,U00161,C0108,2024-01-01,45.61
T000911,U00161,C0135,2024-01-05,115.57
T000912,U00161,C0090,2024-03-19,18.96
T000913,U00161,C0059,2024-04-15,41.43
T000914,U00161,C0114,2024-03-25,122.51
T000915,U00161,C0151,2024-02-07,112.99
T000916,U00161,C0153,2024-03-03,48.34
T000917,U00161,C0156,2024-03-29,102.6
T000918,U00162,C0134,2025-03-26,17.96
T000919,U00162,C0042,2025-05-25,71.61
T000920,U00163,C0066,2024-09-15,46.09
T000921,U00163,C0103,2024-07-22,51.94
T000922,U00163,C0140,2024-10-22,108.74
T000923,U00163,C0092,2024-06-27,120.76
T000924,U00163,C0009,2024-07-18,66.68
T000925,U00163,C0096,2025-01-01,134.22
T000926,U00163,C0025,2024-12-07,22.05
T000927,U00163,C0128,2025-02-03,20.28
T000928,U00164,C0071,2024-09-06,22.44
T000929,U00164,C0022,2024-09-18,97.92
T000930,U00165,C0110,2025-01-01,107.26
T000931,U00165,C0025,2025-04-01,21.65
T000932,U00165,C0164,2025-06-08,59.28
T000933,U00165,C0001,2025-08-16,90.13
T000934,U00165,C0132,2025-09-15,55.65
T000935,U00165,C0072,2025-05-08,21.73
T000936,U00165,C0048,2025-09-16,28.2
T000937,U00165,C0065,2025-10-29,20.48
T000938,U00165,C0099,2025-06-21,64.46
T000939,U00165,C0130,2026-04-22,16.54
T000940,U00166,C0136,2024-12-18,17.65
T000941,U00166,C0167,2024-11-10,16.93
T000942,U00167,C0060,2024-01-29,34.03
T000943,U00167,C0026,2024-02-08,33.85
T000944,U00167,C0144,2024-04-13,92.13
T000945,U00167,C0130,2024-03-16,21.11
T000946,U00167,C0110,2024-01-15,95.51
T000947,U00168,C0180,2025-12-30,20.91
T000948,U00168,C0065,2026-03-02,21.24
T000949,U00168,C0063,2026-03-11,65.44
T000950,U00168,C0073,2026-02-28,29.67
T000951,U00168,C0127,2026-02-20,22.13
T000952,U00168,C0164,2026-05-23,62.12
T000953,U00168,C0015,2026-06-01,31.97
T000954,U00168,C0153,2026-06-01,48.13
T000955,U00169,C0008,2026-02-27,106.51
T000956,U00169,C0156,2026-03-31,93.94
T000957,U00169,C0009,2026-04-24,70.72
T000958,U00169,C0179,2026-04-19,34.98
T000959,U00169,C0065,2025-12-09,19.34
T000960,U00169,C0164,2025-11-27,66.77
T000961,U00169,C0089,2026-06-01,73.03
T000962,U00169,C0118,2026-01-30,24.3
T000963,U00169,C0146,2026-06-01,32.46
T000964,U00169,C0109,2026-04-05,114.11
T000965,U00170,C0037,2025-03-21,25.17
T000966,U00170,C0054,2025-01-10,124.12
T000967,U00170,C0100,2025-01-30,124.21
T000968,U00170,C0159,2025-06-13,135.4
T000969,U00170,C0002,2025-07-01,121.1
T000970,U00170,C0011,2025-07-18,140.18
T000971,U00170,C0141,2025-01-26,102.44
T000972,U00171,C0140,2026-04-22,96.14
T000973,U00171,C0176,2026-04-09,98.76
T000974,U00171,C0085,2026-05-06,32.65
T000975,U00171,C0094,2026-02-18,20.45
T000976,U00171,C0031,2026-06-01,33.07
T000977,U00171,C0039,2026-06-01,33.84
T000978,U00171,C0042,2026-06-01,110.82
T000979,U00171,C0135,2026-06-01,112.86
T000980,U00171,C0128,2026-06-01,18.78
T000981,U00171,C0050,2026-05-17,50.58
T000982,U00171,C0059,2026-06-01,42.32
T000983,U00171,C0052,2026-06-01,22.76
T000984,U00172,C0017,2025-02-18,65.15
T000985,U00172,C0149,2025-01-18,46.13
T000986,U00172,C0004,2025-04-17,49.04
T000987,U00172,C0160,2025-03-28,43.5
T000988,U00172,C0015,2025-04-19,39.37
T000989,U00172,C0133,2025-03-20,31.44
T000990,U00172,C0163,2025-10-07,105.55
T000991,U00172,C0078,2025-05-12,19.11
T000992,U00173,C0102,2024-06-11,89.47
T000993,U00173,C0091,2024-05-29,90.81
T000994,U00173,C0159,2024-07-14,111.47
T000995,U00173,C0160,2024-09-07,55.12
T000996,U00173,C0018,2024-09-26,20.97
T000997,U00173,C0003,2024-12-02,36.18
T000998,U00173,C0141,2024-10-01,119.95
T000999,U00174,C0026,2024-05-23,33.16
T001000,U00174,C0132,2024-04-19,63.41
T001001,U00174,C0128,2024-07-09,20.81
T001002,U00174,C0086,2024-07-02,111.23
T001003,U00174,C0051,2024-07-27,83.49
T001004,U00174,C0030,2024-09-01,37.42
T001005,U00174,C0164,2024-05-02,56.66
T001006,U00174,C0154,2024-09-23,20.35
T001007,U00174,C0126,2024-10-05,30.16
T001008,U00174,C0019,2024-08-21,20.14
T001009,U00175,C0084,2024-05-07,114.99
T001010,U00175,C0128,2024-04-14,20.06
T001011,U00175,C0009,2024-04-28,57.18
T001012,U00175,C0135,2024-12-30,107.48
T001013,U00175,C0153,2024-05-10,43.98
T001014,U00175,C0072,2024-06-08,20.87
T001015,U00175,C0167,2024-03-13,21.09
T001016,U00175,C0070,2025-02-07,97.36
T001017,U00175,C0134,2024-06-30,19.8
T001018,U00175,C0140,2025-01-19,115.73
T001019,U00175,C0055,2024-10-01,33.67
T001020,U00175,C0034,2024-10-31,61.41
T001021,U00176,C0177,2024-04-24,80.97
T001022,U00176,C0133,2024-03-03,27.8
T001023,U00176,C0107,2024-03-11,63.79
T001024,U00176,C0112,2024-06-13,31.49
T001025,U00176,C0120,2024-08-04,58.41
T001026,U00177,C0180,2024-03-13,14.87
T001027,U00178,C0092,2025-03-06,127.84
T001028,U00178,C0129,2025-01-05,37.01
T001029,U00178,C0023,2025-02-26,39.81
T001030,U00178,C0100,2025-04-10,134.18
T001031,U00179,C0002,2026-03-13,118.18
T001032,U00179,C0102,2025-12-19,94.72
T001033,U00179,C0026,2026-02-13,35.95
T001034,U00179,C0109,2026-03-05,114.58
T001035,U00179,C0103,2025-12-17,50.05
T001036,U00179,C0046,2026-05-25,85.59
T001037,U00179,C0032,2026-03-09,36.82
T001038,U00180,C0176,2026-01-31,89.79
T001039,U00180,C0162,2026-01-12,16.63
T001040,U00181,C0025,2026-05-21,22.22
T001041,U00181,C0009,2026-05-27,57.9
T001042,U00181,C0057,2026-06-01,47.29
T001043,U00181,C0060,2026-06-01,30.72
T001044,U00181,C0080,2026-06-01,70.14
T001045,U00181,C0145,2026-06-01,33.28
T001046,U00181,C0087,2026-06-01,31.29
T001047,U00182,C0078,2024-05-09,20.48
T001048,U00182,C0144,2024-06-30,117.04
T001049,U00182,C0145,2024-08-01,32.95
T001050,U00182,C0011,2024-09-11,128.55
T001051,U00182,C0026,2024-11-25,28.31
T001052,U00183,C0121,2026-01-02,54.54
T001053,U00183,C0017,2025-09-22,75.4
T001054,U00183,C0164,2025-12-24,63.26
T001055,U00183,C0037,2025-12-28,22.81
T001056,U00183,C0036,2025-12-25,47.45
T001057,U00183,C0108,2026-01-30,55.12
T001058,U00184,C0065,2024-09-09,19.27
T001059,U00184,C0060,2024-11-11,33.34
T001060,U00184,C0132,2024-10-13,58.6
T001061,U00184,C0064,2024-10-16,19.11
T001062,U00184,C0174,2025-03-22,71.68
T001063,U00185,C0041,2024-08-15,49.52
T001064,U00185,C0146,2024-08-10,36.65
T001065,U00185,C0023,2024-11-30,35.16
T001066,U00185,C0074,2024-11-12,54.9
T001067,U00185,C0169,2024-11-30,33.12
T001068,U00186,C0102,2024-09-01,98.53
T001069,U00186,C0179,2024-07-12,41.2
T001070,U00186,C0069,2024-10-15,79.25
T001071,U00186,C0138,2024-11-15,57.08
T001072,U00187,C0037,2026-05-30,19.4
T001073,U00187,C0124,2026-05-31,35.58
T001074,U00187,C0102,2026-06-01,96.96
T001075,U00187,C0097,2026-06-01,85.62
T001076,U00187,C0121,2026-06-01,60.28
T001077,U00187,C0024,2026-06-01,20.04
T001078,U00187,C0143,2026-06-01,104.1
T001079,U00188,C0072,2025-06-17,13.69
T001080,U00189,C0165,2026-06-01,51.48
T001081,U00189,C0111,2026-06-01,44.37
T001082,U00189,C0177,2026-06-01,81.98
T001083,U00189,C0081,2026-06-01,109.82
T001084,U00189,C0080,2026-04-10,60.31
T001085,U00189,C0142,2026-06-01,34.49
T001086,U00189,C0092,2026-06-01,142.44
T001087,U00189,C0057,2026-06-01,51.65
T001088,U00189,C0040,2026-06-01,118.96
T001089,U00189,C0166,2026-06-01,122.02
T001090,U00190,C0149,2024-06-27,45.49
T001091,U00190,C0037,2024-06-05,18.96
T001092,U00190,C0065,2024-05-19,22.35
T001093,U00190,C0027,2024-08-09,33.83
T001094,U00190,C0159,2024-05-20,129.99
T001095,U00190,C0081,2024-09-29,124.75
T001096,U00190,C0085,2024-07-01,34.21
T001097,U00190,C0094,2024-09-13,21.86
T001098,U00191,C0171,2024-09-24,22.99
T001099,U00191,C0090,2024-08-13,24.38
T001100,U00191,C0137,2025-01-01,59.93
T001101,U00191,C0045,2025-02-27,132.51
T001102,U00191,C0114,2025-03-02,131.85
T001103,U00191,C0025,2025-01-14,19.67
T001104,U00191,C0124,2025-02-18,37.07
T001105,U00192,C0065,2024-12-28,24.85
T001106,U00192,C0133,2024-12-28,31.51
T001107,U00192,C0036,2024-12-28,45.26
T001108,U00192,C0075,2025-03-02,133.08
T001109,U00193,C0146,2025-03-21,33.08
T001110,U00193,C0133,2025-02-28,31.4
T001111,U00193,C0046,2025-05-01,78.47
T001112,U00193,C0026,2025-05-24,28.21
T001113,U00193,C0127,2025-06-19,20.32
T001114,U00193,C0120,2025-09-12,66.74
T001115,U00194,C0012,2024-11-27,51.94
T001116,U00194,C0177,2024-11-05,105.09
T001117,U00194,C0124,2024-09-29,36.4
T001118,U00195,C0121,2025-11-08,54.29
T001119,U00195,C0002,2025-10-12,146.0
T001120,U00195,C0066,2025-10-18,52.2
T001121,U00195,C0003,2025-12-22,32.03
T001122,U00195,C0068,2026-01-27,19.67
T001123,U00195,C0112,2025-12-18,32.0
T001124,U00195,C0118,2026-04-17,18.68
T001125,U00196,C0001,2026-02-10,85.62
T001126,U00196,C0137,2026-03-23,49.01
T001127,U00196,C0172,2026-06-01,25.32
T001128,U00197,C0149,2024-03-19,35.86
T001129,U00198,C0099,2024-05-13,55.72
T001130,U00198,C0006,2024-03-09,32.19
T001131,U00198,C0030,2024-07-14,35.01
T001132,U00198,C0174,2024-08-21,64.51
T001133,U00198,C0001,2024-08-07,96.38
T001134,U00198,C0127,2024-10-13,20.11
T001135,U00199,C0127,2025-08-03,22.31
T001136,U00199,C0038,2025-11-02,100.52
T001137,U00199,C0015,2025-10-09,39.0
T001138,U00199,C0045,2026-03-19,131.72
T001139,U00199,C0120,2026-02-17,62.56
T001140,U00199,C0078,2026-04-25,18.65
T001141,U00199,C0011,2026-05-28,137.31
T001142,U00199,C0133,2026-02-16,39.54
T001143,U00200,C0011,2024-06-21,127.11
T001144,U00200,C0167,2024-08-07,18.63
T001145,U00200,C0078,2024-09-13,22.49
T001146,U00200,C0119,2024-09-19,67.05
T001147,U00201,C0019,2025-12-14,17.36
T001148,U00202,C0153,2026-01-13,57.01
T001149,U00202,C0141,2026-02-13,131.45
T001150,U00202,C0004,2026-03-25,54.53
T001151,U00202,C0074,2026-05-15,71.22
T001152,U00203,C0079,2024-12-14,21.77
T001153,U00203,C0084,2024-07-25,121.75
T001154,U00203,C0019,2025-03-27,23.1
T001155,U00203,C0167,2025-03-01,22.52
T001156,U00203,C0130,2025-02-02,21.73
T001157,U00203,C0148,2025-08-09,32.24
T001158,U00203,C0005,2025-02-19,98.27
T001159,U00203,C0138,2025-08-31,49.48
T001160,U00203,C0100,2025-02-13,126.07
T001161,U00204,C0026,2025-10-07,31.73
T001162,U00204,C0125,2025-10-05,65.06
T001163,U00204,C0144,2025-11-12,101.76
T001164,U00204,C0110,2025-11-04,94.66
T001165,U00204,C0019,2026-02-11,20.73
T001166,U00205,C0038,2025-05-26,85.41
T001167,U00205,C0037,2025-04-17,20.65
T001168,U00205,C0167,2025-06-13,19.75
T001169,U00205,C0081,2025-08-08,103.41
T001170,U00205,C0011,2025-06-28,110.32
T001171,U00206,C0048,2025-02-05,34.39
T001172,U00206,C0012,2025-01-04,44.49
T001173,U00206,C0051,2025-01-22,73.7
T001174,U00207,C0044,2025-08-08,52.76
T001175,U00207,C0167,2025-05-30,20.22
T001176,U00207,C0165,2025-09-18,49.2
T001177,U00207,C0142,2025-09-13,33.87
T001178,U00207,C0070,2025-11-26,115.64
T001179,U00207,C0177,2025-11-17,86.19
T001180,U00207,C0020,2025-09-24,72.6
